tns_name,tns_redshift,mB_eff,e_mB_eff
2023ioi,0.09196,19.661380082137335,0.21689221567329098
2023ioi,0.09196,19.79991377552222,0.21239049912368616
2023ioi,0.09196,19.630369067236174,0.21447250937061602
2023ioi,0.09196,19.798482927778235,0.2166579507142142
2023ioi,0.09196,19.97080788517784,0.23972208921987379
2023ioi,0.09196,19.785656281199923,0.2527771527510019
2023ext,0.04,19.322562428425574,0.2113866999600233
2023ext,0.04,17.664043339018605,0.18547744744938413
2023ext,0.04,17.406375197457574,0.18567884143478502
2023ext,0.04,17.19828939117267,0.18077546990314416
2023ext,0.04,17.175189331568024,0.18234555131204164
2023ext,0.04,17.08708113040235,0.17889183129210565
2023ext,0.04,17.15791316020467,0.1777517920001879
2023ext,0.04,17.796900040995382,0.18613801753794054
2023ext,0.04,17.97545141352441,0.1830431632608451
2023ext,0.04,17.981845219809315,0.18040085718322987
2023ext,0.04,18.02804627196338,0.17976373591444123
2023ext,0.04,18.09506489198377,0.18163014929207852
2023ext,0.04,18.095228832379124,0.1925888915089302
2023ext,0.04,18.730183972317956,0.22005276030711177
2023ext,0.04,18.934746577437185,0.20574912275642113
2021xan,0.068,19.307798221443473,0.20016427033024484
2021xan,0.068,19.08637934293538,0.19529187805683051
2021xan,0.068,18.58583032058364,0.19964209989827225
2021xan,0.068,18.5575993338626,0.1845117289004115
2021xan,0.068,18.491340833051503,0.18220902513584386
2021xan,0.068,18.45894518485099,0.18879402335177634
2021xan,0.068,18.47127319067937,0.18710456684997945
2021xan,0.068,18.50550020395833,0.1873004383748074
2021xan,0.068,18.738249601423085,0.2048842429028476
2021xan,0.068,18.893425626057446,0.2110716623547635
2021xan,0.068,19.10214184050208,0.20430264800839673
2021xan,0.068,19.216023631885825,0.20356626143884876
2021kmv,0.063,19.3691183561789,0.2506890112831545
2021kmv,0.063,19.3690733561789,0.2506889674795482
2021kmv,0.063,19.3690733561789,0.2506889674795482
2021kmv,0.063,18.45035324279799,0.18561827206169612
2021kmv,0.063,18.240457777136704,0.18203384549415766
2021kmv,0.063,18.203613125691792,0.18323647858855102
2021kmv,0.063,18.21071460787644,0.18310618258114014
2021kmv,0.063,18.27099772287955,0.1853477009466592
2021kmv,0.063,18.291976362007283,0.18410360588245575
2021kmv,0.063,18.361686391809602,0.18375804829083006
2021kmv,0.063,18.459367360865972,0.19046417458187442
2021kmv,0.063,18.6989780847136,0.19081264700453543
2021kmv,0.063,18.72969956737914,0.20472272951167078
2021kmv,0.063,18.83193870551624,0.22174158452242587
2021kmv,0.063,18.966164785068177,0.21195681827157742
2020ygj,0.07,18.713209868850356,0.21753481279456333
2020ygj,0.07,18.38138431203807,0.2121614966015562
2020ygj,0.07,18.255070510921126,0.19867095404557694
2020ygj,0.07,18.10373854426921,0.2019537922242298
2020ygj,0.07,18.148065842593795,0.21568432866124213
2020ygj,0.07,18.294550027595168,0.1946412212737321
2020ygj,0.07,18.473885603271132,0.20054664635530445
2020ygj,0.07,18.53408039231456,0.2140676531958306
2020ygj,0.07,18.6602124114796,0.20233075324423533
2020ygj,0.07,18.88165631882823,0.20523899511465846
2020ygj,0.07,18.901656497642165,0.21438160774770101
2020xba,0.04,20.41144844867224,0.2934153062780427
2020xba,0.04,19.553719572446767,0.22997176282026602
2020xba,0.04,18.86642124948782,0.20234845566875992
2020xba,0.04,18.45857799809164,0.19088610550091611
2020xba,0.04,18.064987269556944,0.18614231465853232
2020xba,0.04,17.869982663475934,0.18177164176662874
2020xba,0.04,17.656178643708174,0.18418474742828245
2020xba,0.04,17.57936524299902,0.18018911595810416
2020xba,0.04,17.60204636190695,0.18117983196004933
2020xba,0.04,17.551645282534544,0.17942925058499778
2020xba,0.04,17.628357037627165,0.18060247873778398
2020xba,0.04,17.92138885232443,0.181312406673357
2020xba,0.04,18.10378672632498,0.18630705169547634
2020xba,0.04,18.193973238132422,0.19476633733265417
2020xba,0.04,18.311114983190482,0.1914093758482123
2020xba,0.04,18.280273565656607,0.18837737596582896
2020xba,0.04,18.356658193428938,0.18647174084107462
2020xba,0.04,18.368023684865896,0.19247288593463835
2020xba,0.04,18.39714924492258,0.19372302233574548
2020xba,0.04,18.599248745374624,0.20711397169557627
2020xba,0.04,18.73946496342272,0.2318146587388813
2020xba,0.04,18.876691214818898,0.20616829625856084
2020xba,0.04,19.29749742271704,0.2296599377303617
2020xba,0.04,19.2979247155723,0.21293615922976758
2020xba,0.04,19.436372183695738,0.2506953379054765
2020xba,0.04,19.524987118923132,0.21586549506636554
2020xba,0.04,19.506948865904754,0.30422832502375874
2020xba,0.04,19.695282999713843,0.25362946663422764
2020bzc,0.086,19.399411666789426,0.30217075931757154
2020bzc,0.086,18.86175560850562,0.21914934058328847
2020bzc,0.086,18.794217766590013,0.19222605762502007
2020bzc,0.086,18.94081234190692,0.18995289758066494
2020bzc,0.086,18.96421010348834,0.1922680560670711
2020bzc,0.086,19.03609226415671,0.18732004687182163
2020bzc,0.086,19.122320717019928,0.19931075359843203
2020bzc,0.086,19.267760596188438,0.20890597969212418
2020bzc,0.086,19.369702904906642,0.23316569961807504
2020bzc,0.086,19.431365662942305,0.2416725001680822
2020bzc,0.086,19.586219944442167,0.22845314534505357
2020bzc,0.086,19.615393891627683,0.259361084715936
2019rmr,0.0667,19.180895156340046,0.2065281224843426
2019rmr,0.0667,18.490159063207788,0.1809266909324768
2019rmr,0.0667,18.21946785459153,0.18050011724681184
2019rmr,0.0667,17.94541008766262,0.19035854986694173
2019rmr,0.0667,17.984085776360434,0.17688765757984282
2019rmr,0.0667,18.18711361989824,0.18098015004297197
2019rmr,0.0667,18.67938474331371,0.20228152065053867
2019rmr,0.0667,18.7565684804403,0.1897267637562837
2019rmr,0.0667,18.79296872258417,0.19000922559085714
2019rmr,0.0667,18.934189057860298,0.21888189455767687
2019rmr,0.0667,18.949036247850103,0.22469843555680846
2019rmr,0.0667,19.685664677399796,0.2330545340648602
2022wiv,0.045,19.719408292586238,0.28598905145920434
2022wiv,0.045,19.207954839665327,0.22593908480056665
2022wiv,0.045,19.1229770246667,0.22655413846858274
2022wiv,0.045,17.95025927930728,0.1904868774451265
2022wiv,0.045,17.85223718341151,0.19408695393376113
2022wiv,0.045,17.558606772667797,0.18803761610192973
2022wiv,0.045,17.429035216156873,0.1932770325760484
2022wiv,0.045,17.363216719853312,0.19009452781699415
2022wiv,0.045,17.309881332121762,0.189205330060446
2022wiv,0.045,17.28658354458514,0.18805227677425088
2022wiv,0.045,17.286664997807414,0.18329943595556536
2022wiv,0.045,17.339755643122587,0.18376148088408542
2022wiv,0.045,17.368921236527356,0.1825365456885038
2022wiv,0.045,17.499500242714795,0.19222801648911103
2022wiv,0.045,17.510702256295115,0.187812077945199
2022wiv,0.045,17.653097729887875,0.18927991599276753
2022wiv,0.045,17.585401553715617,0.1888751271912641
2022wiv,0.045,17.739336623656186,0.19090667421988555
2022wiv,0.045,17.821196862074764,0.1880957590468263
2022wiv,0.045,17.890633087214383,0.19565095789150594
2022wiv,0.045,18.053913325632962,0.2002732985703949
2022wiv,0.045,18.057172018177898,0.20178446921438437
2022wiv,0.045,18.118250484980496,0.217765622551841
2022wiv,0.045,18.208992876488598,0.23055393651921263
2022wiv,0.045,18.296835068049344,0.22549903901874657
2022wiv,0.045,18.425934369316966,0.24237785595635217
2022wiv,0.045,18.517975364867123,0.20193587166418853
2022wiv,0.045,18.597161605324658,0.22646799430500456
2022wiv,0.045,18.80497228609744,0.22238392281616956
2022wiv,0.045,18.859428023461255,0.22544275561159982
2022wiv,0.045,19.006759423035533,0.2500109776965975
2022wiv,0.045,18.974331765877636,0.23864429125219333
2022wiv,0.045,19.073716060053737,0.2636262395977781
2022wiv,0.045,18.777363069254786,0.285143601183328
2022wiv,0.045,19.141076171870143,0.2432111721955683
2022wiv,0.045,19.1097113675088,0.23424358453648783
2022wiv,0.045,19.434718642289074,0.2612451028340826
2022wiv,0.045,19.26755989926997,0.224023147657934
2022wiv,0.045,19.2080579208459,0.2560118823599771
2022jth,0.0464319997,19.78644978851588,0.3132271129176783
2022jth,0.0464319997,19.607934790497136,0.25667449357211286
2022jth,0.0464319997,19.314732486946895,0.23323493247253974
2022jth,0.0464319997,18.67360819541247,0.19273110128725895
2022jth,0.0464319997,18.30777920124085,0.19252162858428862
2022jth,0.0464319997,18.002001000075175,0.1789157547867404
2022jth,0.0464319997,18.003824253394914,0.18013705817341816
2022jth,0.0464319997,18.001654745133234,0.17865395935866488
2022jth,0.0464319997,18.1292395663193,0.18336672195724593
2022jth,0.0464319997,18.304818576353863,0.20474894396360752
2022jth,0.0464319997,18.448755290647817,0.19170910619188392
2022jth,0.0464319997,18.50824057959826,0.18238355610116538
2022jth,0.0464319997,18.61691932790072,0.18464529497721346
2022jth,0.0464319997,18.82658468552859,0.2093537448008356
2022jth,0.0464319997,19.072815132864786,0.23659693764705222
2020hll,0.0563,19.35703216656081,0.22182785298393493
2020hll,0.0563,18.34195717983977,0.2029302173604193
2020hll,0.0563,18.386622090432805,0.19398512579217034
2020hll,0.0563,18.250334336301965,0.1877366214129713
2020hll,0.0563,18.2873677833368,0.18574273255901214
2020hll,0.0563,18.195152552368803,0.18183020765464009
2020hll,0.0563,18.295213978674095,0.18958649928077673
2020hll,0.0563,18.44750200847642,0.1855260351920513
2020hll,0.0563,18.465082060630483,0.19010089237431574
2020hll,0.0563,18.53832565829913,0.18843069319995245
2020hll,0.0563,18.653647597072286,0.2035760215367622
2020hll,0.0563,18.61627591906945,0.1989469429490245
2020hll,0.0563,18.73877839428441,0.21993959946430117
2020hll,0.0563,18.580904448060675,0.23249222126014038
2020hll,0.0563,18.878462693929833,0.21160498303797715
2020hll,0.0563,19.028293486935777,0.19447273795619022
2020hll,0.0563,19.208025957944553,0.21141838706617344
2020hll,0.0563,19.527379978674094,0.20990053050799481
2022xoz,0.038,18.45026196629559,0.20573449279941866
2022xoz,0.038,17.713475589502682,0.18689542489188188
2022xoz,0.038,17.503174923515665,0.18193370611635634
2022xoz,0.038,17.485639526050914,0.18191127145143327
2022xoz,0.038,17.422636403597224,0.1821727884628515
2022xoz,0.038,17.39970137024914,0.1823212701526108
2022xoz,0.038,17.50896484414326,0.18061357458594315
2022xoz,0.038,17.737311310644497,0.1824968360999705
2022xoz,0.038,17.987104195885053,0.19972322740348683
2022xoz,0.038,18.090776606026044,0.1928244631480257
2022xoz,0.038,18.22392322230183,0.22856966870422332
2022xoz,0.038,18.368693952112544,0.21544217038232066
2022xoz,0.038,18.5709358860191,0.20621989030426663
2022rcj,0.075,19.399340571594177,0.20848286203616595
2022rcj,0.075,19.016196963890966,0.23659871485536976
2022rcj,0.075,18.69768604326337,0.20005165742887587
2022rcj,0.075,18.626723713815625,0.19431592754828914
2022rcj,0.075,18.553614448839124,0.19503629129789782
2022rcj,0.075,18.535366429071363,0.18523436723201975
2022rcj,0.075,18.635997934088643,0.19322524522270143
2022rcj,0.075,18.816378615996296,0.19932279808760095
2022rcj,0.075,18.91558085958284,0.19022443667153127
2022rcj,0.075,19.02971552010053,0.19454946614528223
2022rcj,0.075,19.12366964093202,0.20182720084323663
2022rcj,0.075,20.232374331252036,0.25370650518423904
2020nxk,0.08,19.378910895130378,0.26274228981107234
2020nxk,0.08,19.087062902940016,0.23434998235924162
2020nxk,0.08,18.697401040596226,0.19352693456638012
2020nxk,0.08,18.62519558190463,0.1887664809795907
2020nxk,0.08,18.51711859193919,0.1903539404441693
2020nxk,0.08,18.65871757866023,0.20425119107459616
2020nxk,0.08,18.62076444779418,0.2016448258093061
2020nxk,0.08,18.84982216467212,0.19599308710632404
2020nxk,0.08,19.264422114800674,0.22790990692696259
2020nxk,0.08,19.261155103445272,0.25026389020899004
2022qbg,0.0613,19.73470587558997,0.2310966966817244
2022qbg,0.0613,19.20803138577521,0.21155331403743766
2022qbg,0.0613,18.704593934534195,0.19320533438177023
2022qbg,0.0613,18.232028919633034,0.1868211628916593
2022qbg,0.0613,18.224334052121286,0.18349766452041058
2022qbg,0.0613,18.109134021357182,0.18301417729719244
2022qbg,0.0613,18.10798086195195,0.20125008941901396
2022qbg,0.0613,18.422183432100894,0.18959045666536484
2022qbg,0.0613,18.55390536180127,0.19651989220956934
2022qbg,0.0613,18.749523687042835,0.2004348345038816
2022qbg,0.0613,18.765320706150177,0.19005262481006713
2022qbg,0.0613,18.968247941324357,0.2073362511720839
2022qbg,0.0613,19.029921809496525,0.19239050439699756
2022qbg,0.0613,19.15161213762343,0.20589604959236893
2022qbg,0.0613,19.34616737285531,0.21569999414825225
2022qbg,0.0613,19.922028131192327,0.24609474225113423
2021hwx,0.0875,20.1525378275617,0.25266153874966046
2021hwx,0.0875,20.163970582352963,0.2850121827332814
2021hwx,0.0875,19.55706970774969,0.2208062190618703
2021hwx,0.0875,19.53059176014742,0.23544788712119058
2021hwx,0.0875,19.232657350724544,0.2100237390543741
2021hwx,0.0875,19.22131392507967,0.19748587899857167
2021hwx,0.0875,18.972600966538753,0.20603040364523179
2021hwx,0.0875,19.047423227969492,0.22824084006357062
2021hwx,0.0875,18.9303380261434,0.22436594554813688
2021hwx,0.0875,18.773596950015392,0.189968685919215
2021hwx,0.0875,18.837606024521197,0.18959253752124233
2021hwx,0.0875,18.727173751132334,0.19677632909937437
2021hwx,0.0875,18.792523741399133,0.18978276518795092
2021hwx,0.0875,18.715878264561976,0.20110860105705924
2021hwx,0.0875,18.9001982976087,0.19313492317109654
2021hwx,0.0875,18.831969252905214,0.19731927379842043
2021hwx,0.0875,18.831971252905216,0.19731907100826263
2021hwx,0.0875,18.831971252905216,0.19731907100826263
2021hwx,0.0875,18.831971252905216,0.19731907100826263
2021hwx,0.0875,18.915629276218738,0.2081017362283494
2021hwx,0.0875,19.310846935716953,0.25601170398427525
2021hwx,0.0875,19.310891935716953,0.2560119334267762
2021hwx,0.0875,19.310891935716953,0.2560119334267762
2021hwx,0.0875,19.33146778093466,0.2419470025537205
2021hwx,0.0875,19.373768108760203,0.29281993249210453
2021hwx,0.0875,19.409993529237116,0.21275508623303152
2021hwx,0.0875,19.409966529237117,0.21275518024301798
2021hwx,0.0875,19.409966529237117,0.21275518024301798
2021hwx,0.0875,19.495751256149617,0.24031887946369868
2021hwx,0.0875,19.494156658480968,0.20811325494953203
2021hwx,0.0875,19.695739857062662,0.2260470161593747
2021hwx,0.0875,19.533109890109387,0.20361018810121598
2021hwx,0.0875,19.643718853818264,0.2082503181911014
2021hwx,0.0875,19.73662040353903,0.22902217496573354
2021hwx,0.0875,19.934649446620313,0.23914780944674296
2021hwx,0.0875,20.165922534405077,0.27296852601460025
2020zgk,0.09,19.384720976580535,0.223864176703427
2020zgk,0.09,19.207016652300748,0.23344019289682716
2020zgk,0.09,18.90257850328914,0.2004104467598111
2020zgk,0.09,18.7257745230569,0.19030501261631003
2020zgk,0.09,18.65600431444064,0.2466125042632744
2020zgk,0.09,18.85526005655566,0.19862644623438208
2020zgk,0.09,19.11230493055621,0.27601377317643144
2020zgk,0.09,19.309970218544873,0.22037797659526553
2022syq,0.1,20.639464921623706,0.2939897241056303
2022syq,0.1,19.37664614928961,0.21987102045515095
2022syq,0.1,19.216382362772464,0.20225145890140922
2022syq,0.1,18.935344102963924,0.19408841763202478
2022syq,0.1,18.964637616092205,0.200014500494109
2022syq,0.1,19.03553533297014,0.1911613279888332
2022syq,0.1,19.212827031401158,0.1890983206934208
2022syq,0.1,19.366473513104914,0.2240451558909474
2022syq,0.1,19.50347679298258,0.19751641099583142
2022syq,0.1,19.47419693195963,0.20512012306673266
2022syq,0.1,19.50839953702116,0.312203341862303
2022syq,0.1,19.70728928502226,0.2999487425833226
2022syq,0.1,19.771634318370342,0.24097653324456622
2022syq,0.1,20.085982215985776,0.25458882584656006
2022yya,0.089,20.175043267803424,0.3023392651454518
2022yya,0.089,19.57403468828034,0.2256075871568223
2022yya,0.089,19.39401022472214,0.22243276708632098
2022yya,0.089,18.68290172487282,0.23810987528678448
2022yya,0.089,18.330542953256842,0.18867085976484962
2022yya,0.089,18.338475238001102,0.18582781785389266
2022yya,0.089,18.360047231512304,0.22029081923557375
2022yya,0.089,18.43081454930329,0.19659747669985891
2022yya,0.089,18.485699893652196,0.1898498652404122
2022yya,0.089,18.647543923454517,0.1930207636447937
2022yya,0.089,18.75664454930329,0.20556054914595795
2022yya,0.089,18.80839895325684,0.19444686571135583
2022yya,0.089,18.85897947641968,0.21651549204221537
2022yya,0.089,19.154274387012716,0.20825794235398964
2022yya,0.089,19.15194134393143,0.22625523170716633
2022yya,0.089,19.53503109223389,0.2589588041848242
2021wyd,0.04,18.503699687934752,0.24010732268454454
2021wyd,0.04,17.78412970709979,0.213091202306457
2021wyd,0.04,17.09937698475253,0.20229131469419692
2021wyd,0.04,16.9487758723334,0.2023498059294359
2021wyd,0.04,16.831527553638335,0.20012559961578166
2021wyd,0.04,16.74723286524188,0.2002334434795868
2021wyd,0.04,16.74720186524188,0.200233536394752
2021wyd,0.04,16.752019156776303,0.2024219482404373
2021wyd,0.04,16.705374825706357,0.19884392749120974
2021wyd,0.04,16.740775931938046,0.2032229234960485
2021wyd,0.04,17.07282852888858,0.2014221529840742
2021wyd,0.04,17.23183156812274,0.20309577622233094
2021wyd,0.04,17.54927879175555,0.21156808642459277
2021wyd,0.04,17.560083203101986,0.20603557325523705
2021wyd,0.04,17.560105203101987,0.20603568703954797
2021wyd,0.04,17.510150103660457,0.2045565604639231
2021wyd,0.04,17.68001268703067,0.20811394053221732
2021wyd,0.04,17.974201792960994,0.21819634279936626
2021wyd,0.04,18.0357598788222,0.21546465952646837
2021wyd,0.04,18.770972547752255,0.25267112859122937
2021wyd,0.04,18.831026599964016,0.2570227171057015
2021wyd,0.04,18.96893721079623,0.29702077054919335
2021wyd,0.04,18.81879303666293,0.24142408907428192
2021nic,0.05358,18.53717017518894,0.19496212232779192
2021nic,0.05358,18.137343249694748,0.19111507212482115
2021nic,0.05358,17.877660532816808,0.185294076264354
2021nic,0.05358,17.83169239870636,0.18408458152077306
2021nic,0.05358,17.79871678613655,0.1815475821066874
2021nic,0.05358,17.72784276799099,0.17799478862158646
2021nic,0.05358,17.864417335857315,0.18359954258732009
2021nic,0.05358,18.03345540874092,0.18424361683423351
2021nic,0.05358,18.231678325822752,0.183422576973276
2021nic,0.05358,18.314470691862983,0.1786969733313323
2021nic,0.05358,18.49459362222378,0.20278742718862058
2021nic,0.05358,18.55337554285137,0.19120984016691767
2021nic,0.05358,18.596691310921592,0.20757610788441797
2021nic,0.05358,18.812527920247,0.20705658286811893
2021nic,0.05358,18.831026627090377,0.23143648837458922
2021hyt,0.08449,19.764882515305224,0.20575956603745002
2021hyt,0.08449,19.41500072554368,0.23286516663406523
2021hyt,0.08449,18.96963469201607,0.18644813356827888
2021hyt,0.08449,18.801658917155684,0.18318101659411148
2021hyt,0.08449,18.709426140673102,0.19489598683883605
2021hyt,0.08449,18.537806941610516,0.18037252662013445
2021hyt,0.08449,18.53778194161052,0.18037241665567552
2021hyt,0.08449,18.476303018219415,0.1837364256714923
2021hyt,0.08449,18.47744558446354,0.18134919248455805
2021hyt,0.08449,18.47748358446354,0.18134917931526376
2021hyt,0.08449,18.47748358446354,0.18134917931526376
2021hyt,0.08449,18.56911097141284,0.1977946732382143
2021hyt,0.08449,18.971721424276055,0.20314679546658376
2021hyt,0.08449,19.071328122527543,0.19183192043159403
2021hyt,0.08449,19.071283122527543,0.1918317852066842
2021hyt,0.08449,19.071283122527543,0.1918317852066842
2021hyt,0.08449,19.083255636136712,0.1915883310855987
2021hyt,0.08449,19.182943299238385,0.19083651550585493
2021hyt,0.08449,19.235281144398392,0.19284292457844687
2021hyt,0.08449,19.286603662213746,0.20918430174719452
2021hyt,0.08449,19.403323576532067,0.21376089549045188
2021hyt,0.08449,19.457884954408588,0.2251428082237768
2021hyt,0.08449,19.54614071112341,0.2208038484229472
2021hyt,0.08449,19.66744385965413,0.23289486461433365
2021hyt,0.08449,20.06176950040406,0.2522542548713766
2021hyt,0.08449,20.091035811225357,0.2189476723266198
2019prt,0.054,18.94404313852271,0.22660260931259404
2019prt,0.054,18.485228956464372,0.19790095823469736
2019prt,0.054,18.200142840499485,0.19962709936456977
2019prt,0.054,18.671524718045795,0.19637505551317264
2019prt,0.054,18.703386634467208,0.19829380416208978
2019prt,0.054,18.792655447542273,0.20712013518575306
2019prt,0.054,18.89708533386,0.22735202566013868
2019prt,0.054,19.213945358795726,0.21852046993416283
2019dee,0.1,20.025297512747258,0.23335169277226642
2019dee,0.1,19.5135530920299,0.2411446103647979
2019dee,0.1,19.204246084338873,0.19094415649749133
2019dee,0.1,18.78688197071752,0.20782732410307306
2019dee,0.1,18.810971758375974,0.2052611679057179
2019dee,0.1,18.922716823808997,0.19472368575463406
2019dee,0.1,19.35333010693106,0.1964799527695306
2019dee,0.1,19.455749637544482,0.21365949271422685
2019dee,0.1,19.60410495209107,0.20068694667287065
2019dee,0.1,19.691580532755466,0.23761978546825102
2019dee,0.1,19.59374743752012,0.2528427837980915
2019dee,0.1,19.733750931361527,0.3141533479130482
2019dee,0.1,20.208013242182822,0.26542517763678763
2022qop,0.071795,19.369744296088047,0.20259216287781534
2022qop,0.071795,19.01151181438429,0.20537401982146633
2022qop,0.071795,19.002630052802868,0.21657096556519057
2022qop,0.071795,18.673809946872538,0.24880901747228273
2022qop,0.071795,18.647270312611408,0.20294800828634854
2022qop,0.071795,18.643898675105877,0.19237514480926862
2022qop,0.071795,18.849140047634904,0.19234530087966534
2022qop,0.071795,18.97202671494276,0.20562130279074728
2022qop,0.071795,19.124586258174723,0.20356609761179303
2022qop,0.071795,19.338128476825542,0.2060804588428234
2022qop,0.071795,19.391208920314615,0.20738010968119455
2022qop,0.071795,19.944014200192278,0.23072990621544945
2022qop,0.071795,20.156673656658953,0.2826589247954599
2022qop,0.071795,20.105822614180394,0.25459881864917994
2021sqe,0.0366729982,20.093417512872012,0.34967740449368734
2021sqe,0.0366729982,19.047435175313268,0.21621907301965895
2021sqe,0.0366729982,17.97508045843533,0.19071011398093288
2021sqe,0.0366729982,17.66838357926682,0.18372948115952023
2021sqe,0.0366729982,17.26364358413342,0.19839391205109197
2021sqe,0.0366729982,17.24552387049988,0.2077908251215311
2021sqe,0.0366729982,17.554349266342435,0.18255334785308006
2021sqe,0.0366729982,17.978355211604388,0.18594376741199184
2021sqe,0.0366729982,17.99491322326115,0.18715435686224413
2021sqe,0.0366729982,18.19785110405186,0.1985181984837451
2021sqe,0.0366729982,18.817332294823917,0.2926292630201142
2021sqe,0.0366729982,18.7711268111966,0.26091709461357493
2021sqe,0.0366729982,19.16108568195275,0.24428127294352242
2021sqe,0.0366729982,19.361124675162586,0.2766601721070116
2023kzm,0.075506,20.691479916242944,0.30913168510373906
2023kzm,0.075506,19.818928894852984,0.2528574182940409
2023kzm,0.075506,19.02992833023106,0.19205037928169472
2023kzm,0.075506,18.745635017306675,0.19756297650195995
2023kzm,0.075506,18.56685409926306,0.182936115369598
2023kzm,0.075506,18.487073032207835,0.18906231798108206
2023kzm,0.075506,18.418124397286284,0.18695540925966042
2023kzm,0.075506,18.642988188670028,0.19549669580217374
2023kzm,0.075506,18.79214825572525,0.18944486022039983
2023kzm,0.075506,18.864667821969377,0.19657728117998988
2023kzm,0.075506,18.963029434539187,0.19567996169169055
2023kzm,0.075506,19.08472744781815,0.1946745564215521
2023kzm,0.075506,19.171961894852984,0.19184797662562741
2023kzm,0.075506,19.270147151417124,0.20644786820345826
2023kzm,0.075506,19.395676547920097,0.23069940757376767
2023kzm,0.075506,19.473300639911045,0.2677601734603665
2021yyu,0.066,19.82489811317073,0.2226454967045164
2021yyu,0.066,19.668485924623596,0.24811306058517224
2021yyu,0.066,19.28864088316451,0.24400851603340937
2021yyu,0.066,19.358792931413756,0.21955210208693232
2021yyu,0.066,18.84231350222312,0.2521092034980001
2021yyu,0.066,18.620785003335584,0.19295779673943797
2021yyu,0.066,18.37736261007701,0.2923686583169862
2021yyu,0.066,18.57574183683883,0.19449502586924822
2021yyu,0.066,18.576331141652215,0.18381276864221596
2021yyu,0.066,18.956222153007612,0.20972999208601278
2021yyu,0.066,18.95772223754798,0.20134352882775697
2021yyu,0.066,19.176389782100784,0.23261745593658514
2021yyu,0.066,19.203440483718502,0.2127919114727431
2021yyu,0.066,19.362770068108187,0.23337259099847601
2021yyu,0.066,19.416363461065398,0.25468534568620627
2021yyu,0.066,19.651277662532436,0.23972638693676326
2021yyu,0.066,19.925139098269568,0.2447589049766425
2021yyu,0.066,19.754549509314643,0.22288359208581454
2020adfe,0.048,19.695926040571724,0.2596420072715401
2020adfe,0.048,18.57109476880506,0.1950987726224746
2020adfe,0.048,18.0289224889274,0.1812693914512622
2020adfe,0.048,17.33768774062494,0.1788356028261597
2020adfe,0.048,17.211231735456977,0.18343182053614937
2020adfe,0.048,17.228086089840446,0.18161463920410303
2020adfe,0.048,17.307430613003287,0.18004189997562364
2020adfe,0.048,17.516695311735663,0.17589740078635596
2020adfe,0.048,17.89414572734598,0.18890131426357132
2020adfe,0.048,17.993710569922005,0.18794987130391247
2020adfe,0.048,17.99227813454393,0.18326407521840257
2020adfe,0.048,18.51672570920042,0.20564010022225782
2020adfe,0.048,18.547850699165856,0.18459730059550986
2020adfe,0.048,18.560796361305748,0.19263827612100426
2020adfe,0.048,18.74533584817747,0.19015582297615913
2019lwe,0.038,19.14701257943516,0.2038154932706823
2019lwe,0.038,19.11357283648019,0.18775111162551852
2019lwe,0.038,17.65261431866484,0.18429941155269422
2019lwe,0.038,17.675049007843544,0.18468365035952397
2019lwe,0.038,17.38208147885232,0.182074191318851
2019lwe,0.038,17.42915656825929,0.18581331635455173
2019lwe,0.038,17.22692631121426,0.182300643598084
2019lwe,0.038,17.215621720996193,0.18196520349728634
2019lwe,0.038,17.313071478852322,0.18160615447895015
2019lwe,0.038,17.374242598061613,0.18308743396122495
2019lwe,0.038,18.06850003764587,0.18580742092683641
2019lwe,0.038,18.061087113773873,0.18521084488109893
2019lwe,0.038,18.11129660923748,0.18867910225663537
2019lwe,0.038,18.138523372921995,0.19309871051674846
2019lwe,0.038,18.158597359643032,0.1867169279144272
2019lwe,0.038,18.248311907260707,0.18876735194063962
2019lwe,0.038,18.217204002015166,0.1957394541955298
2019lwe,0.038,18.274126755004694,0.20265199946015305
2019lwe,0.038,18.6783087971242,0.19689767519208617
2019lwe,0.038,18.975102512379934,0.20837605695543532
2019lwe,0.038,19.022037812506248,0.22017089730637673
2019lwe,0.038,19.398318557083417,0.23761426922861353
2019lwe,0.038,19.37511568746858,0.24276017305800662
2019lwe,0.038,19.58124092961245,0.2717699047492
2019lwe,0.038,19.363216521933605,0.25151416895667167
2019lwe,0.038,19.597354154752065,0.28602332056877694
2019lwe,0.038,19.83241956825929,0.27287003535771237
2021sve,0.0543,19.795564595425304,0.2248479006950284
2021sve,0.0543,19.177027762582476,0.21054630519497966
2021sve,0.0543,18.680775330448803,0.19860719676047334
2021sve,0.0543,18.338470488533194,0.18479579075892671
2021sve,0.0543,18.132280369323905,0.17999217068639015
2021sve,0.0543,18.016287479460413,0.18386495135490172
2021sve,0.0543,18.082613620720085,0.25689504661204665
2021sve,0.0543,18.35205419050997,0.1843706897341561
2021sve,0.0543,18.39996807130068,0.18376160086355914
2021sve,0.0543,18.527067607742485,0.1879990376472981
2021sve,0.0543,18.855063251736816,0.19850300462478643
2021sve,0.0543,19.0910042931959,0.19604239493354758
2021sve,0.0543,19.420116136073286,0.27043293864803597
2022sdw,0.094,20.012090846714376,0.23430255263996727
2022sdw,0.094,19.416375085613844,0.1946169494370307
2022sdw,0.094,18.891061825324414,0.19037878617314868
2022sdw,0.094,18.707375739161847,0.18747406009088566
2022sdw,0.094,18.66016270214939,0.1904785416916572
